age,gender,relationshipStatus,totalIncome,currencyAmount
57,Male,Married,38942.45,184.32999999999998
57,Male,Married,44010.5,311.87000000000006
57,Male,Married,47368.5,279.3400000000001
57,Male,Married,47918.2,338.9100000000001
57,Male,Married,49187.8,200.13999999999996
57,Male,Married,155597.3,322.67
57,Other,Married,24350.1,357.47999999999996
57,Other,Married,40062.55,487.2099999999998
58,Male,Married,12024.4,305.55000000000007
58,Male,Married,18824.35,354.76000000000005
58,Male,Married,27065.25,265.28
58,Male,Married,28363.6,138.1
58,Male,Married,32778.45,144.19000000000003
58,Male,Married,32938.3,179.91000000000003
58,Male,Married,34874.9,324.15999999999985
58,Male,Married,36166.35,269.9700000000001
58,Male,Married,39841.75,132.7
58,Male,Married,43326.25,320.53
58,Male,Married,45390.5,320.08000000000004
58,Male,Married,47363.9,449.68
58,Male,Married,48942.85,316.70999999999987
58,Male,Married,50304.45,476.7300000000001
58,Male,Married,52902.3,332.22999999999985
58,Male,Married,54740.0,504.46000000000004
58,Male,Married,59195.1,142.69000000000005
58,Male,Married,68462.95,121.69000000000003
58,Male,Married,90851.15,97.82999999999998
58,Male,Married,141140.65,149.42000000000007
58,Male,Married,255379.35,303.07
59,Male,Married,18685.2,309.4799999999999
59,Male,Married,26750.15,291.21000000000004
59,Male,Married,43656.3,284.76
59,Male,Married,43997.85,488.4100000000002
59,Male,Married,45075.4,487.54000000000013
59,Male,Married,50772.5,334.8999999999999
59,Male,Married,51237.1,131.89000000000001
59,Male,Married,53494.55,142.43
59,Male,Married,56384.5,314.20000000000005
59,Male,Married,71633.5,442.23
59,Male,Married,92267.95,159.60999999999999
59,Male,Married,102091.25,333.1800000000001
60,Male,Married,19508.6,293.71999999999997
60,Male,Married,26083.15,153.42999999999998
60,Male,Married,30024.2,308.73
60,Male,Married,36052.5,378.07
60,Male,Married,36057.1,467.1200000000002
60,Male,Married,36389.45,330.58000000000004
60,Male,Married,49277.5,130.76
60,Other,Married,30481.9,311.25000000000006
60,Other,Married,39395.55,363.8499999999999
61,Male,Married,17799.7,344.1000000000001
61,Male,Married,26846.05,342.66999999999996
61,Male,Married,30292.15,130.46999999999997
61,Male,Married,57345.9,329.93999999999994
61,Male,Married,61917.15,320.45
62,Male,Married,27539.55,436.4599999999998
62,Male,Married,33592.95,504.26999999999975
62,Male,Married,35365.65,181.98000000000005
62,Male,Married,37649.45,313.61000000000007
62,Male,Married,43436.85,307.02000000000004
62,Male,Married,71309.85,177.89000000000001
63,Male,Married,27404.65,317.10999999999996
63,Male,Married,58246.4,304.36999999999995
63,Other,Married,195165.15,368.57
65,Male,Married,16246.9,145.22
65,Male,Married,28310.95,376.54
65,Male,Married,30563.4,466.3199999999998
65,Male,Married,33824.75,139.94000000000003
65,Male,Married,40116.6,319.4
66,Male,Married,37338.8,197.82000000000002
67,Male,Married,29803.4,476.72999999999996
70,Other,Married,54079.7,341.73
71,Male,Married,20742.3,291.2299999999999
71,Other,Married,38800.85,490.0899999999999
72,Male,Married,23375.1,156.76
72,Male,Married,55710.9,341.44
72,Male,Married,61101.15,265.42
73,Male,Married,22339.8,352.85
75,Male,Married,28849.1,301.49000000000007
77,Male,Married,7952.7,511.6600000000001
